Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
09/20/2023 23:26,09/21/2023 01:09,EURCHF,Buy,0.11,0.9581,0.95812,-0.55,1.21,0.2,0.89,0.07,00:01:42:19,,,,,,,,,,,,
09/20/2023 22:01,09/21/2023 01:07,EURNZD,Sell,0.09,1.79858,1.79556,-0.45,-0.18,30.2,14.51,1.09,00:03:06:04,100,3h 6m,14.8,0.02,45,22.5,0,0,100,67.1,-14.8,-7.4
09/19/2023 22:01,09/20/2023 10:46,EURNZD,Buy,0.09,1.80029,1.80039,-0.45,-0.67,1,-0.62,-0.05,00:12:45:56,4,30m,56.6,56.82,1,0.5,-56.6,-28.3,1.7,100,0,0
09/18/2023 21:59,09/19/2023 00:42,GBPAUD,Buy,0.08,1.92344,1.92437,-0.46,0.04,9.3,4.06,0.31,00:02:43:08,83.4,2h 16m,2.9,0.11,9.3,4.464,-1,-0.48,90.3,100,0,0
09/15/2023 23:00,09/18/2023 01:00,EURUSD,Buy,0.06,1.06602,1.06643,-0.3,-0.46,4.1,1.55,0.12,02:02:00:27,2.7,1h 21m,5.2,0.91,4.6,2.576,-4.2,-2.352,52.3,94.3,-0.5,-0.28
09/15/2023 22:00,09/18/2023 00:46,GBPUSD,Buy,0.07,1.23829,1.23843,-0.41,-0.24,1.4,0.27,0.02,02:02:46:37,3.2,1h 37m,12.8,8,1.6,1.056,-12.8,-8.448,11.1,98.6,-0.2,-0.13
09/14/2023 01:08,09/14/2023 03:02,USDJPY,Buy,0.06,147.342,147.379,-0.28,0,3.7,1.13,0.09,00:01:53:49,25.5,29m,10.1,1.86,3.7,1.406,-6.9,-2.622,34.9,100,0,0
09/13/2023 21:57,09/13/2023 22:40,GBPAUD,Sell,0.08,1.94558,1.94519,-0.47,0,3.9,1.39,0.11,00:00:42:39,39.6,16m,9.4,1.57,6,2.88,-9.4,-4.512,39,86.4,-2.1,-1.01
09/12/2023 23:46,09/13/2023 08:57,EURCHF,Sell,0.11,0.95816,0.95808,-0.55,-0.9,0.8,-0.53,-0.04,00:09:11:09,13.7,1h 15m,22.3,0.8,12.4,14.26,-9.9,-11.385,55.6,48,-11.6,-13.34
09/12/2023 23:45,09/13/2023 08:56,EURJPY,Sell,0.08,158.128,158.282,-0.4,-1.04,-15.4,-9.22,-0.69,00:09:10:54,2.8,15m,59.1,6.39,8,4.08,-51.1,-26.061,13.5,60.4,-23.4,-11.93
09/13/2023 01:00,09/13/2023 02:11,USDJPY,Buy,0.07,147.092,147.092,-0.33,0,0,-0.33,-0.02,00:01:10:51,0,0s,7.4,7.4,0,0,-7.4,0,0,100,0,0
09/11/2023 01:34,09/12/2023 10:46,GBPUSD,Sell,0.05,1.24819,1.24815,-0.29,-0.11,0.4,-0.21,-0.02,01:09:11:31,3.1,1h 1m,68.9,11.53,5.5,2.64,-63.4,-30.432,8,92.6,-5.1,-2.45
09/08/2023 23:05,09/11/2023 19:57,GBPCAD,Sell,0.07,1.69981,1.69966,-0.41,-0.21,1.5,0.1,0.01,02:20:52:03,71.4,2d 1h ,59.6,4.1,11.7,5.616,-47.9,-22.992,19.6,82.9,-10.2,-4.9
09/11/2023 00:06,09/11/2023 11:49,EURJPY,Buy,0.08,157.591,157.137,-0.4,0,-45.4,-23.51,-1.73,00:11:43:11,14.3,1h 40m,109.2,8.18,11.9,6.069,-97.3,-49.623,10.9,47.5,-57.3,-29.22
09/08/2023 22:33,09/11/2023 01:41,EURNZD,Sell,0.1,1.81891,1.81679,-0.5,0.01,21.2,11.18,0.83,02:03:07:42,100,2d 3h ,29.2,0.06,41.7,22.935,2.7,1.485,106.9,47.4,-20.5,-11.28
09/11/2023 00:05,09/11/2023 01:01,USDJPY,Buy,0.07,146.996,146.985,-0.33,0,-1.1,-0.81,-0.06,00:00:56:31,9.1,5m,30.4,5.24,5.8,2.552,-30.4,-13.376,16,80.9,-6.9,-3.04
09/07/2023 01:23,09/07/2023 02:07,USDJPY,Buy,0.07,147.62,147.65,-0.33,0,3,0.99,0.07,00:00:44:20,63.7,28m,4.9,1.11,4.4,1.936,-4.9,-2.156,47.3,84.9,-1.4,-0.62
09/05/2023 22:00,09/06/2023 01:00,AUDCAD,Sell,0.12,0.87043,0.87023,-0.36,-0.06,2,1.22,0.09,00:03:00:22,95,2h 51m,10.5,0.1,12.5,10.25,-1.3,-1.066,90.6,23.9,-10.5,-8.61
09/01/2023 22:00,09/04/2023 10:28,EURNZD,Buy,0.09,1.81386,1.81615,-0.45,-0.71,22.9,10.19,0.76,02:12:28:53,1.2,43m,40.7,1.67,22.9,11.45,-38.2,-19.1,37.5,100,0,0
08/29/2023 21:42,08/30/2023 04:14,GBPAUD,Buy,0.08,1.95195,1.95205,-0.46,0.12,1,0.14,0.01,00:06:32:26,0.3,1m,34.8,34.84,1,0.48,-34.8,-16.704,2.8,100,0,0
08/28/2023 23:56,08/29/2023 03:11,EURJPY,Sell,0.08,158.52,158.498,-0.4,-1.04,2.2,-0.33,-0.02,00:03:15:22,62.6,2h 2m,12.9,0.79,7.2,3.6,-5.7,-2.85,55.8,61.2,-5,-2.5
08/25/2023 23:45,08/28/2023 03:33,EURNZD,Sell,0.09,1.82863,1.82662,-0.45,0.09,20.1,9.54,0.72,02:03:48:02,7.1,3h 40m,18.4,0.04,23.2,11.368,0,0,100,86.6,-3.1,-1.52
08/25/2023 23:29,08/28/2023 03:32,EURCAD,Buy,0.07,1.46859,1.46869,-0.35,-0.34,1,-0.21,-0.02,02:04:03:08,0.4,12m,20,20,1,0.48,-20,-9.6,4.8,100,0,0
08/25/2023 23:48,08/28/2023 01:05,EURAUD,Sell,0.11,1.68579,1.68387,-0.55,-0.12,19.2,11.87,0.9,02:01:16:32,2.6,1h 16m,27.9,0.02,42.4,27.56,0,0,100,45.3,-23.2,-15.08
08/25/2023 23:25,08/28/2023 01:00,EURUSD,Buy,0.06,1.07949,1.07951,-0.3,-0.46,0.2,-0.65,-0.05,02:01:34:55,1.4,41m,4.8,0.26,5,2.75,-1.3,-0.715,79.4,23.8,-4.8,-2.64
08/25/2023 21:30,08/25/2023 22:07,GBPAUD,Buy,0.08,1.96124,1.96304,-0.47,0,18,8.08,0.62,00:00:37:40,,,,,,,,,,,,
08/25/2023 21:28,08/25/2023 21:55,EURAUD,Buy,0.1,1.68301,1.68373,-0.5,0,7.2,3.78,0.29,00:00:26:20,,,,,,,,,,,,
08/24/2023 23:01,08/25/2023 08:53,USDCAD,Sell,0.07,1.35821,1.35913,-0.32,-0.79,-9.2,-5.5,-0.42,00:09:51:25,22.1,2h 10m,26.6,2.91,6.8,3.264,-19.8,-9.504,25.6,39.8,-16,-7.68
08/24/2023 01:04,08/24/2023 03:58,USDJPY,Buy,0.06,144.793,144.816,-0.28,0,2.3,0.6,0.05,00:02:54:15,17.2,29m,19.6,7.74,2.3,0.874,-17.8,-6.764,11.4,100,0,0
08/21/2023 21:58,08/21/2023 23:50,GBPAUD,Buy,0.08,1.98905,1.9891,-0.47,0,0.5,-0.24,-0.02,00:01:52:05,12.5,14m,10.3,20.62,0.5,0.23,-10.3,-4.738,4.6,100,0,0
08/18/2023 22:00,08/21/2023 18:06,EURNZD,Sell,0.1,1.83462,1.84555,-0.5,0.0981,-109.3,-59.62,-4.37,02:20:06:39,74.3,2d 2h ,131.6,4.9,22.3,12.042,-109.3,-59.022,16.9,0,-131.6,-71.06
08/18/2023 21:55,08/21/2023 01:19,EURAUD,Sell,0.11,1.69733,1.69707,-0.55,-0.1,2.6,1.04,0.08,02:03:24:31,96.7,2d 1h ,23.2,0.18,19.7,12.805,-3.5,-2.275,84.9,26.3,-17.1,-11.11
08/17/2023 21:15,08/18/2023 02:25,EURAUD,Sell,0.11,1.69661,1.69727,-0.55,-0.08,-6.6,-4.91,-0.36,00:05:10:11,0,0s,19.4,19.42,0,0,-19.4,-12.61,0,66,-6.6,-4.29
08/17/2023 23:00,08/18/2023 01:00,EURCHF,Buy,0.11,0.9548,0.9548,-0.55,0.38,0,-0.17,-0.01,00:02:00:03,37.5,45m,8.3,2.77,2.2,0,-6.1,0,26.5,73.5,-2.2,0
08/15/2023 22:43,08/16/2023 02:42,EURNZD,Sell,0.1,1.83202,1.83038,-0.5,0.12,16.4,8.58,0.63,00:03:58:59,66.2,2h 38m,22.3,0.52,21.7,11.935,-11.3,-6.215,65.8,83.9,-5.3,-2.92
08/16/2023 01:00,08/16/2023 01:43,USDJPY,Buy,0.07,145.562,145.592,-0.32,0,3,1,0.07,00:00:42:59,44.2,18m,4.5,1.25,3.6,1.584,-4.5,-1.98,44.4,92.6,-0.6,-0.26
08/15/2023 22:22,08/15/2023 22:37,GBPAUD,Buy,0.08,1.96551,1.96681,-0.47,0,13,5.69,0.42,00:00:14:55,100,14m,5.1,0.08,13,6.11,0,0,100,100,0,0
08/11/2023 23:23,08/14/2023 01:35,GBPCAD,Sell,0.07,1.70806,1.70654,-0.41,-0.16,15.2,6.66,0.49,02:02:12:27,100,2d 2h ,21.5,0.33,31.9,15.312,10.4,4.992,148.4,22.3,-16.7,-8.02
08/11/2023 23:00,08/11/2023 23:26,EURAUD,Buy,0.11,1.68534,1.68581,-0.55,0,4.7,2.52,0.19,00:00:25:44,,,,,,,,,,,,
08/10/2023 23:00,08/11/2023 03:16,USDCAD,Sell,0.08,1.34429,1.34408,-0.36,-0.98,2.1,-0.21,-0.02,00:04:16:27,13.3,34m,9.7,1.48,4.4,2.376,-6.5,-3.51,40.4,78.9,-2.3,-1.24
08/09/2023 21:37,08/09/2023 22:47,GBPAUD,Buy,0.08,1.94555,1.94742,-0.46,0,18.7,8.45,0.63,00:01:10:18,100,1h 10m,8.1,0.05,18.7,8.976,0,0,100,100,0,0
08/08/2023 20:30,08/09/2023 06:03,AUDNZD,Sell,0.09,1.07834,1.07831,-0.27,0.1,0.3,-0.02,0,00:09:33:02,14.2,1h 21m,28,5.67,4.2,2.1,-23.8,-11.9,15,86.1,-3.9,-1.95
08/09/2023 01:24,08/09/2023 02:35,USDJPY,Buy,0.06,143.329,143.331,-0.27,0,0.2,-0.2,-0.01,00:01:10:26,35.3,24m,15.5,2.69,4.2,1.47,-11.3,-3.955,27.1,74.2,-4,-1.4
08/08/2023 22:19,08/09/2023 01:32,EURNZD,Buy,0.09,1.80686,1.80775,-0.45,-0.81,8.9,3.17,0.24,00:03:13:13,19.2,37m,25,2.15,8.9,4.45,-19.1,-9.55,31.8,100,0,0
08/07/2023 00:05,08/07/2023 02:10,USDJPY,Buy,0.06,141.71,141.89,-0.27,0,18,6.65,0.5,00:02:05:50,68.8,1h 26m,7.4,0.36,19.9,7.562,-7.1,-2.698,73.7,93,-1.9,-0.72
08/04/2023 21:22,08/07/2023 01:32,EURAUD,Sell,0.11,1.67426,1.67429,-0.55,0,-0.3,-0.75,-0.06,02:04:09:36,92.5,2d ,16.6,10.07,1.5,1.005,-15.1,-10.117,9,89.2,-1.8,-1.21
08/04/2023 21:42,08/07/2023 01:31,GBPAUD,Sell,0.08,1.93996,1.93965,-0.46,0,3.1,1.02,0.08,02:03:49:10,96.2,2d 1h ,24.5,0.07,23,11.04,-1.5,-0.72,93.9,18.8,-19.9,-9.55
08/04/2023 22:08,08/07/2023 01:01,GBPUSD,Buy,0.08,1.27501,1.27522,-0.46,-0.31,2.1,0.76,0.06,02:02:52:39,0.6,18m,11.6,5.52,2.1,1.533,-11.6,-8.468,15.3,100,0,0
08/03/2023 20:01,08/04/2023 10:38,AUDNZD,Sell,0.09,1.07758,1.07762,-0.27,0.08,-0.4,-0.39,-0.03,00:14:37:06,6.9,1h 0m,35.7,1.33,15.3,7.65,-20.4,-10.2,42.9,56,-15.7,-7.85
08/02/2023 00:15,08/02/2023 05:56,EURUSD,Sell,0.09,1.09807,1.09805,-0.45,0,0.2,-0.29,-0.02,00:05:40:03,0.3,1m,37.8,192.31,0.2,0.16,-37.8,-30.24,0.5,100,0,0
08/02/2023 00:58,08/02/2023 04:56,EURCAD,Sell,0.07,1.46153,1.45954,-0.35,0,19.9,9.19,0.7,00:03:57:54,87.4,3h 27m,20.1,0.29,20.6,9.888,-5.9,-2.832,77.7,97.4,-0.7,-0.34
08/02/2023 00:50,08/02/2023 03:09,GBPUSD,Sell,0.05,1.2793,1.27807,-0.29,0,12.3,5.3,0.4,00:02:19:18,59,1h 22m,21.5,0.82,12.7,5.715,-10.4,-4.68,55,98.3,-0.4,-0.18
08/02/2023 00:43,08/02/2023 02:51,GBPCHF,Buy,0.08,1.11633,1.11636,-0.46,0,0.3,-0.21,-0.02,00:02:08:15,66.5,1h 25m,31.8,2.25,13.4,11.122,-30.1,-24.983,30.8,69.9,-13.1,-10.87
08/02/2023 00:15,08/02/2023 00:35,EURJPY,Buy,0.08,157.264,157.396,-0.4,0,13.2,6.31,0.48,00:00:19:31,100,19m,4.1,0.07,14.4,7.344,0,0,100,91.7,-1.2,-0.61
07/31/2023 23:00,08/01/2023 15:29,USDCAD,Sell,0.08,1.31866,1.32964,-0.36,-0.2427,-109.8,-60.9,-4.45,00:16:29:03,4.6,45m,115.4,19.61,5.6,3.08,-109.8,-60.39,4.9,0,-115.4,-63.47
07/31/2023 01:03,07/31/2023 05:00,EURCAD,Sell,0.07,1.46015,1.45958,-0.35,0,5.7,2.38,0.17,00:03:57:06,19.5,46m,14.3,1.15,9.9,4.752,-11.4,-5.472,46.5,80.3,-4.2,-2.02
07/27/2023 22:47,07/28/2023 06:28,EURGBP,Sell,0.07,0.85782,0.85788,-0.35,0.11,-0.6,-0.73,-0.05,00:07:40:33,22,1h 41m,12.8,1.51,5.1,4.182,-7.7,-6.314,39.8,55.5,-5.7,-4.67
07/27/2023 21:15,07/27/2023 22:15,EURAUD,Sell,0.11,1.63618,1.63618,-0.55,0,0,-0.55,-0.04,00:01:00:40,23.4,14m,25.1,1.09,12,0,-13.1,0,47.8,52.2,-12,0
07/27/2023 01:44,07/27/2023 02:55,CHFJPY,Sell,0.08,163.156,162.903,-0.42,0,25.3,12.6,0.93,00:01:10:42,90.2,1h 3m,7.5,0.08,27,13.77,-2.1,-1.071,92.8,94.2,-1.7,-0.87
07/27/2023 01:44,07/27/2023 02:53,EURJPY,Sell,0.08,155.732,155.534,-0.4,0,19.8,9.78,0.73,00:01:08:10,100,1h 8m,5.4,0.05,22.1,11.271,0,0,100,89.6,-2.3,-1.17
07/26/2023 23:08,07/27/2023 01:12,EURCHF,Buy,0.11,0.9542,0.95415,-0.55,0.76,-0.5,-0.37,-0.03,00:02:03:53,26.7,33m,10.2,4.1,2,2.32,-8.2,-9.512,19.6,75.5,-2.5,-2.9
07/25/2023 23:00,07/26/2023 03:01,USDJPY,Buy,0.06,140.945,141.001,-0.27,0.63,5.6,2.52,0.19,00:04:00:54,25.8,1h 2m,11.1,1.43,5.6,2.184,-8,-3.12,41.2,100,0,0
07/25/2023 23:45,07/26/2023 02:37,EURUSD,Sell,0.09,1.10535,1.10495,-0.45,0.14,4,2.95,0.22,00:02:52:08,64,1h 50m,9.7,0.64,5.9,4.838,-3.8,-3.116,60.8,80.4,-1.9,-1.56
07/25/2023 00:44,07/25/2023 01:46,GBPCHF,Sell,0.08,1.11512,1.1151,-0.46,0,0.2,-0.3,-0.02,00:01:02:00,100,1h 2m,5.2,0.19,5.4,4.32,0,0,100,3.7,-5.2,-4.16
07/21/2023 22:00,07/24/2023 10:08,EURNZD,Sell,0.09,1.80214,1.79975,-0.45,0.05,23.9,11.55,0.87,02:12:08:03,84,2d 2h ,64.3,1.93,23.9,11.95,-46,-23,34.2,100,0,0
07/21/2023 21:15,07/24/2023 04:45,EURAUD,Sell,0.11,1.65273,1.65344,-0.55,-0.03,-7.1,-5.3,-0.4,02:07:30:23,89.6,2d 1h ,50,1.67,18.7,12.342,-31.3,-20.658,37.4,48.4,-25.8,-17.03
07/21/2023 23:29,07/24/2023 01:51,GBPCAD,Sell,0.07,1.69991,1.69957,-0.4,-0.12,3.4,1.1,0.08,02:02:21:59,99.9,2d 2h ,21.2,0.14,24.6,11.808,3.4,1.632,116,0,-21.2,-10.18
07/21/2023 01:00,07/21/2023 03:57,USDJPY,Buy,0.06,140.062,140.073,-0.27,0,1.1,0.15,0.01,00:02:57:01,0.6,1m,30.7,27.93,1.1,0.418,-30.7,-11.666,3.5,100,0,0
07/20/2023 00:36,07/20/2023 01:45,USDJPY,Buy,0.06,139.62,139.638,-0.27,0,1.8,0.42,0.03,00:01:08:59,39.2,27m,5.1,2.04,2.5,0.95,-5.1,-1.938,32.9,90.8,-0.7,-0.27
07/14/2023 21:48,07/17/2023 01:00,EURAUD,Sell,0.1,1.64283,1.64187,-0.5,-0.05,9.6,5.3,0.4,02:03:12:03,98.4,2d 2h ,22.5,0.26,30.4,18.544,7.9,4.819,135.1,7.6,-20.8,-12.69
07/14/2023 22:04,07/17/2023 00:39,GBPUSD,Buy,0.08,1.30993,1.30909,-0.47,-0.31,-8.4,-6.77,-0.51,02:02:35:08,0.8,24m,10.4,2.36,-4.4,-3.124,-10.4,-7.384,-73.3,33.3,-4,-2.84
07/13/2023 23:02,07/14/2023 02:48,USDJPY,Buy,0.06,138.004,137.994,-0.27,0.61,-1,-0.05,0,00:03:45:32,,,,,,,,,,,,
07/11/2023 21:57,07/12/2023 08:24,GBPAUD,Buy,0.08,1.93522,1.9313,-0.47,0.05,-39.2,-19.49,-1.44,00:10:26:17,0,0s,114,114.94,0,0,-114,-55.86,0,65.6,-39.2,-19.21
07/11/2023 21:54,07/12/2023 05:22,EURAUD,Buy,0.11,1.64792,1.63889,-0.55,-0.3941,-90.3,-61.55,-4.35,00:07:27:57,0,0s,97.6,98.04,0,0,-97.6,-65.392,0,7.5,-90.3,-60.5
07/11/2023 22:01,07/11/2023 23:35,EURNZD,Buy,0.1,1.77598,1.77669,-0.5,0,7.1,3.5,0.25,00:01:34:12,68.5,1h 4m,4.7,0.32,9.2,5.152,-2.9,-1.624,76,82.6,-2.1,-1.18
07/10/2023 22:28,07/11/2023 03:28,EURNZD,Sell,0.1,1.77058,1.77074,-0.5,0.09,-1.6,-1.31,-0.09,00:05:00:09,25,1h 15m,33.8,4.54,6.1,3.416,-27.7,-15.512,18,77.2,-7.7,-4.31
07/07/2023 23:00,07/10/2023 04:27,EURNZD,Sell,0.1,1.76683,1.76521,-0.5,0.15,16.2,8.83,0.63,02:05:26:59,95.9,2d 3h ,45.6,0.88,24.3,13.851,-21.3,-12.141,53.3,82.2,-8.1,-4.62
07/07/2023 23:29,07/10/2023 00:05,CHFJPY,Buy,0.08,159.817,159.853,-0.41,0.21,3.6,1.65,0.12,02:00:35:16,0.1,2m,2.1,0.58,3.6,1.836,-2.1,-1.071,63.2,100,0,0
07/07/2023 22:45,07/07/2023 23:37,EURAUD,Sell,0.11,1.63959,1.63917,-0.55,0,4.2,2.27,0.16,00:00:52:11,,,,,,,,,,,,
07/06/2023 23:38,07/07/2023 03:39,USDJPY,Buy,0.07,144.098,144.083,-0.32,0.73,-1.5,-0.26,-0.02,00:04:00:55,0,0s,28.2,28.25,0,0,-28.2,-12.69,0,94.7,-1.5,-0.68
07/06/2023 23:37,07/07/2023 02:07,USDCAD,Sell,0.08,1.33714,1.33659,-0.37,-0.82,5.5,1.83,0.13,00:02:30:02,98.7,2h 28m,6.9,0.05,12.2,6.71,-0.6,-0.33,95.3,47.7,-6.7,-3.69
07/05/2023 23:04,07/06/2023 03:35,GBPAUD,Sell,0.08,1.90853,1.90843,-0.47,-1.49,1,-1.47,-0.11,00:04:30:26,24.8,1h 7m,31.9,0.5,21.3,10.437,-10.6,-5.194,66.8,36.4,-20.3,-9.95
07/04/2023 23:08,07/05/2023 01:01,CHFJPY,Buy,0.08,161.016,161.024,-0.41,0.19,0.8,0.19,0.01,00:01:52:32,0.9,1m,20.6,25.77,0.8,0.408,-20.6,-10.506,3.7,100,0,0
07/04/2023 23:15,07/05/2023 01:00,EURJPY,Buy,0.08,157.176,157.183,-0.4,0.6,0.7,0.56,0.04,00:01:45:34,15.3,16m,12.7,8.08,1.4,0.714,-11.3,-5.763,11,94.5,-0.7,-0.36
07/03/2023 22:38,07/04/2023 07:30,EURNZD,Buy,0.1,1.77315,1.77322,-0.5,-1.01,0.7,-1.12,-0.08,00:08:51:51,28.8,2h 33m,43.3,2.67,11.8,6.608,-31.5,-17.64,27.3,74.4,-11.1,-6.22
06/30/2023 22:00,06/30/2023 22:39,GBPUSD,Buy,0.08,1.26942,1.26974,-0.47,0,3.2,1.88,0.13,00:00:38:41,,,,,,,,,,,,
06/29/2023 23:24,06/30/2023 01:59,EURCAD,Buy,0.07,1.43976,1.4399,-0.35,0,1.4,0.33,0.02,00:02:35:20,14.2,22m,16.8,3.8,3.5,1.715,-13.3,-6.517,20.8,87.5,-2.1,-1.03
06/28/2023 23:00,06/29/2023 02:05,AUDCAD,Buy,0.12,0.87471,0.87499,-0.36,-2.11,2.8,-0.15,-0.01,00:03:04:41,54.1,1h 39m,5.7,0.58,3.6,2.988,-2.1,-1.743,63.2,86,-0.8,-0.66
06/29/2023 01:17,06/29/2023 01:57,USDJPY,Buy,0.07,144.335,144.376,-0.32,0,4.1,1.5,0.11,00:00:39:31,97.5,38m,4.9,0.25,5.2,2.288,-1.3,-0.572,80,83.1,-1.1,-0.48
06/23/2023 22:00,06/26/2023 04:22,EURNZD,Sell,0.09,1.77397,1.77026,-0.45,0.08,37.1,18.49,1.34,02:06:21:45,99.2,2d 5h ,20.8,0.25,37.5,19.125,-9.4,-4.794,80,99.1,-0.4,-0.2
06/26/2023 01:00,06/26/2023 04:22,EURAUD,Sell,0.11,1.63183,1.63147,-0.55,0,3.6,1.88,0.14,00:03:22:15,2,4m,25.3,6.94,3.6,2.448,-25,-17,12.6,100,0,0
06/26/2023 00:05,06/26/2023 00:57,USDJPY,Buy,0.07,143.588,143.624,-0.32,0,3.6,1.29,0.09,00:00:52:43,9.7,5m,7.2,1.6,4.5,2.025,-7.2,-3.24,38.5,92.3,-0.9,-0.4
06/23/2023 23:00,06/23/2023 23:32,GBPCAD,Sell,0.07,1.67783,1.67676,-0.41,0,10.7,4.81,0.35,00:00:31:26,,,,,,,,,,,,
06/22/2023 20:46,06/23/2023 03:28,AUDNZD,Sell,0.09,1.09291,1.09292,-0.28,0.07,-0.1,-0.26,-0.02,00:06:42:11,5,20m,21.8,1.24,11.5,5.75,-14.3,-7.15,44.6,55,-11.6,-5.8
06/22/2023 23:00,06/23/2023 02:44,EURCHF,Buy,0.12,0.98069,0.98067,-0.6,0.22,-0.2,-0.62,-0.05,00:03:44:02,13.9,31m,12.1,7.65,1.4,1.68,-10.7,-12.84,11.6,86.8,-1.6,-1.92
06/22/2023 21:31,06/22/2023 21:53,GBPAUD,Buy,0.08,1.8848,1.88579,-0.47,0,9.9,4.42,0.32,00:00:22:08,100,22m,2.6,0.1,9.9,4.851,0,0,100,100,0,0
06/19/2023 23:57,06/20/2023 11:52,GBPCAD,Sell,0.07,1.68954,1.68946,-0.41,-0.22,0.8,-0.24,-0.02,00:11:54:17,4.4,31m,50.1,1.68,18.7,9.163,-31.4,-15.386,37.3,64.3,-17.9,-8.77
06/20/2023 01:06,06/20/2023 02:28,GBPUSD,Sell,0.05,1.27991,1.27939,-0.29,0,5.2,2.09,0.15,00:01:22:07,34.2,28m,6.9,1.19,5.8,2.668,-6.9,-3.174,45.7,95.3,-0.6,-0.28
06/16/2023 23:24,06/19/2023 02:39,EURNZD,Buy,0.09,1.75445,1.75561,-0.45,-0.85,11.6,4.65,0.34,02:03:15:46,97.9,2d 2h ,19.4,0.54,22.5,11.475,-12.2,-6.222,64.8,68.6,-10.9,-5.56
06/16/2023 23:47,06/19/2023 01:00,EURCAD,Sell,0.07,1.44398,1.4437,-0.35,0.15,2.8,1.16,0.09,02:01:13:09,99.8,2d 1h ,18.6,0.08,17.2,8.428,-1.4,-0.686,92.5,22.6,-14.4,-7.06
06/16/2023 23:29,06/16/2023 23:30,USDCHF,Sell,0.11,0.89456,0.89432,-0.5,0,2.4,2.2,0.16,00:00:00:26,,,,,,,,,,,,
06/16/2023 23:00,06/16/2023 23:21,USDCAD,Sell,0.07,1.31987,1.31968,-0.32,0,1.9,0.6,0.04,00:00:21:00,,,,,,,,,,,,
06/15/2023 21:37,06/15/2023 23:23,GBPAUD,Buy,0.08,1.85604,1.85654,-0.47,0,5,2.05,0.15,00:01:45:48,25.5,26m,17.2,2.82,6.1,3.05,-17.2,-8.6,26.2,95.3,-1.1,-0.55
06/15/2023 21:45,06/15/2023 23:22,EURAUD,Buy,0.1,1.58951,1.58994,-0.5,0,4.3,2.2,0.16,00:01:36:30,50.6,48m,10.4,1.51,4.7,2.961,-7.1,-4.473,39.8,96.6,-0.4,-0.25
06/14/2023 23:21,06/15/2023 07:06,EURJPY,Sell,0.08,151.623,152.725,-0.4,-3.7476,-110.2,-61.87,-4.38,00:07:44:21,5.6,26m,118.9,14.66,7.6,3.952,-111.3,-57.876,6.4,0.9,-117.8,-61.26
06/15/2023 01:00,06/15/2023 02:26,CHFJPY,Sell,0.08,155.474,155.465,-0.41,0,0.9,0.06,0,00:01:26:22,57,49m,6.9,0.89,3.8,1.976,-3.4,-1.768,52.8,59.7,-2.9,-1.51
06/14/2023 21:51,06/15/2023 01:45,AUDNZD,Buy,0.1,1.09426,1.09532,-0.31,-1.15,10.6,4.61,0.33,00:03:54:06,46.2,1h 48m,19,0.64,17.2,9.804,-11,-6.27,61,76.6,-6.6,-3.76
06/14/2023 23:00,06/15/2023 01:22,EURCHF,Sell,0.12,0.97604,0.97574,-0.6,-3.58,3,-0.49,-0.03,00:02:22:29,74.7,1h 46m,21.6,0.1,23.3,28.659,-2.3,-2.829,91,20.7,-20.3,-24.97
06/14/2023 21:30,06/14/2023 21:39,GBPAUD,Sell,0.08,1.86885,1.86555,-0.47,0,33,16.09,1.16,00:00:08:59,87.5,7m,8.7,0.03,34.3,17.15,0,0,100,96.2,-1.3,-0.65
06/09/2023 22:45,06/12/2023 10:21,CADCHF,Sell,0.1,0.67714,0.677,-0.35,-0.78,1.4,0.31,0.02,02:11:35:49,91,2d 6h ,29.4,0.32,22.2,22.866,-7.2,-7.416,75.5,29.3,-20.8,-21.42
06/08/2023 01:28,06/08/2023 02:28,USDJPY,Buy,0.06,140.045,140.047,-0.28,0,0.2,-0.2,-0.01,00:01:00:06,41.7,25m,9.2,1.42,3.8,1.52,-5.4,-2.16,41.3,60.9,-3.6,-1.44
06/05/2023 22:30,06/06/2023 03:30,EURNZD,Sell,0.1,1.76406,1.76406,-0.5,0.29,0,-0.21,-0.02,00:05:00:01,29.4,1h 28m,19.5,1.26,9,0,-11.3,0,44.3,55.7,-9,0
06/05/2023 23:29,06/06/2023 03:20,EURJPY,Buy,0.08,149.457,149.449,-0.4,0.53,-0.8,-0.3,-0.02,00:03:51:02,38.1,1h 28m,30.3,2.94,7.7,4.158,-22.6,-12.204,25.4,71.9,-8.5,-4.59
06/05/2023 23:07,06/06/2023 01:57,USDCAD,Sell,0.08,1.34448,1.3444,-0.37,-0.35,0.8,-0.28,-0.02,00:02:50:29,81.8,2h 19m,12.8,0.27,10.1,5.555,-2.7,-1.485,78.9,27.3,-9.3,-5.12
06/01/2023 20:03,06/01/2023 22:57,AUDNZD,Sell,0.1,1.08401,1.08292,-0.31,0,10.9,5.83,0.42,00:02:53:20,67.7,1h 57m,4.6,0.25,11.6,6.496,-2.9,-1.624,80,95.2,-0.7,-0.39
